record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,USA,D,,,,,NGS,K7,13360,ML,,,NGS,N30365456,W086561452,W0020,00147,1,,,WGE,SANTA ROSA (MILTON),SUSAD        NGS   K7113360 ML                     NGS N30365456W086561452W0020001471     WGESANTA ROSA (MILTON)           ,S,Simulation application continuation,SUSAD        NGS   K72S    UU                                             W0036                                            ,1,cont#2_1_123
S,USA,D,,,,,NLC,K2,11330,TH,,,NLC,N36203883,W119575881,E0140,00226,2,,402,WGE,NAVY LEMOORE,SUSAD        NLC   K2111330 TH                     NLC N36203883W119575881E0140002262  402WGENAVY LEMOORE                  ,S,Simulation application continuation,SUSAD        NLC   K22S    UY                                             E0122                                            ,1,cont#2_1_123
S,USA,D,,,,,NMM,K7,11190,TL,,,NMM,N32344202,W088324283,W0020,00308,1,,186,WGE,MERIDIAN,SUSAD        NMM   K7111190 TL                     NMM N32344202W088324283W0020003081  186WGEMERIDIAN                      ,S,Simulation application continuation,SUSAD        NMM   K72S    UY                                             W0027                                            ,1,cont#2_1_123
S,USA,D,,,,,NOG,K4,13360,MTA,,,NOG,N27534317,W098023346,E0050,00236,0,,287,WGE,ORANGE GROVE,SUSAD        NOG   K4113360 MTA                    NOG N27534317W098023346E0050002360  287WGEORANGE GROVE                  ,S,Simulation application continuation,SUSAD        NOG   K42S    UN                                             E0033                                            ,1,cont#2_1_123
S,USA,D,,,,,NQX,K7,11310,TH,,,NQX,N24344889,W081405682,W0060,00003,2,,483,WGE,NAVY KEY WEST,SUSAD        NQX   K7111310 TH                     NQX N24344889W081405682W0060000032  483WGENAVY KEY WEST                 ,S,Simulation application continuation,SUSAD        NQX   K72S    UN                                             W0063                                            ,1,cont#2_1_123
S,USA,D,,,,,NSD,K2,11390,TU,,,NSD,N32524763,W118262727,E0140,02000,1,,330,NAR,BEAVER (SAN DIEGO),SUSAD        NSD   K2111390 TU                     NSD N32524763W118262727E0140020001  330NARBEAVER (SAN DIEGO)            ,S,Simulation application continuation,SUSAD        NSD   K22S    UN                                             E0112                                            ,1,cont#2_1_123
S,USA,D,,,,,NTD,K2,11060,TL,,,NTD,N34072383,W119071912,E0120,00007,1,,317,WGE,POINT MUGU (OXNARD),SUSAD        NTD   K2111060 TL                     NTD N34072383W119071912E0120000071  317WGEPOINT MUGU (OXNARD)           ,S,Simulation application continuation,SUSAD        NTD   K22S    UY                                             E0116                                            ,1,cont#2_1_123
S,USA,D,,,,,NUQ,K2,11760,TL,,,NUQ,N37255665,W122032714,E0170,00004,1,,314,NAR,MOFFETT (MOUNTAIN VIEW),SUSAD        NUQ   K2111760 TL                     NUQ N37255665W122032714E0170000041  314NARMOFFETT (MOUNTAIN VIEW)       ,S,Simulation application continuation,SUSAD        NUQ   K22S    UY                                             E0128                                            ,1,cont#2_1_123
S,USA,D,,,,,NUW,K1,11380,TH,,,NUW,N48211776,W122394244,E0180,00051,2,,407,WGE,WHIDBEY ISLAND (OAK HARBOR),SUSAD        NUW   K1111380 TH                     NUW N48211776W122394244E0180000512  407WGEWHIDBEY ISLAND (OAK HARBOR)   ,S,Simulation application continuation,SUSAD        NUW   K12S    UY                                             E0152                                            ,1,cont#2_1_123
S,USA,D,,,,,NZY,K2,11700,TLA,,,NZY,N32420932,W117125844,E0110,00017,1,,398,WGE,NORTH ISLAND (SAN DIEGO),SUSAD        NZY   K2111700 TLA                    NZY N32420932W117125844E0110000171  398WGENORTH ISLAND (SAN DIEGO)      ,S,Simulation application continuation,SUSAD        NZY   K22S    UN                                             E0109                                            ,1,cont#2_1_123
S,USA,D,,,,,OAB,K2,10980,VDTW,N38452245,W109445745,,N38452245,W109445745,E0100,04542,0,,537,NAR,MOAB,SUSAD        OAB   K2110980VDTW N38452245W109445745    N38452245W109445745E0100045420  537NARMOAB                          ,S,Simulation application continuation,SUSAD        OAB   K22S    UN                                             E009604542                                       ,1,cont#2_1_123
S,USA,D,,,,,OBH,K3,11200,DH,,,OBH,N41223265,W098211294,,02010,2,,292,NAR,WOLBACH,SUSAD        OBH   K3111200 DH                     OBH N41223265W098211294     020102  292NARWOLBACH                       ,S,Simulation application continuation,SUSAD        OBH   K32S    UN                                             E0037                                            ,1,cont#2_1_123
S,USA,D,,,,,OCF,K7,11370,VTL,N29103892,W082133480,,N29103892,W082133480,E0000,00078,1,,,NAR,OCALA,SUSAD        OCF   K7111370VTL  N29103892W082133480    N29103892W082133480E0000000781     NAROCALA                         ,S,Simulation application continuation,SUSAD        OCF   K72S    UY                                             W006500078                                       ,1,cont#2_1_123
S,USA,D,,,,,OCS,K1,11600,VDHW,N41352476,W109005518,,N41352476,W109005518,E0130,06785,2,,427,NAR,ROCK SPRINGS,SUSAD        OCS   K1111600VDHW N41352476W109005518    N41352476W109005518E0130067852  427NARROCK SPRINGS                  ,S,Simulation application continuation,SUSAD        OCS   K12S    UN                                             E009706785                                       ,1,cont#2_1_123
S,USA,D,,,,,OFF,K3,11170,TL,,,OFF,N41070203,W095540003,E0020,00971,1,,179,WGE,OFFUTT (OMAHA),SUSAD        OFF   K3111170 TL                     OFF N41070203W095540003E0020009711  179WGEOFFUTT (OMAHA)                ,S,Simulation application continuation,SUSAD        OFF   K32S    UN                                             E0020                                            ,1,cont#2_1_123
S,USA,D,,,,,OGD,K2,11570,VTLW,N41132674,W112055367,,N41132674,W112055367,E0140,04225,1,,466,NAR,OGDEN,SUSAD        OGD   K2111570VTLW N41132674W112055367    N41132674W112055367E0140042251  466NAROGDEN                         ,S,Simulation application continuation,SUSAD        OGD   K22S    UN                                             E010904225                                       ,1,cont#2_1_123
S,USA,D,,,,,OLU,K3,11695,VDLW,N41270011,W097202695,,N41270011,W097202695,E0080,01444,1,,400,NAR,COLUMBUS,SUSAD        OLU   K3111695VDLW N41270011W097202695    N41270011W097202695E0080014441  400NARCOLUMBUS                      ,S,Simulation application continuation,SUSAD        OLU   K32S    UN                                             E003001444                                       ,1,cont#2_1_123
S,USA,D,,,,,OMN,K7,11260,VTH,N29181170,W081064571,,N29181170,W081064571,E0000,00024,3,,546,NAR,ORMOND BEACH,SUSAD        OMN   K7111260VTH  N29181170W081064571    N29181170W081064571E0000000243  546NARORMOND BEACH                  ,S,Simulation application continuation,SUSAD        OMN   K72S    UY                                             W007200024                                       ,1,cont#2_1_123
S,USA,D,,,,,ONP,K1,11710,VTHW,N44343126,W124033814,,N44343112,W124034011,E0150,00147,2,,567,NAR,NEWPORT,SUSAD        ONP   K1111710VTHW N44343126W124033814    N44343112W124034011E0150001472  567NARNEWPORT                       ,S,Simulation application continuation,SUSAD        ONP   K12S    UN                                             E014600147                                       ,1,cont#2_1_123
S,USA,D,,,,,OSI,K2,11390,VDLW,N37233300,W122165269,,N37233300,W122165269,E0170,02270,1,,330,NAR,WOODSIDE,SUSAD        OSI   K2111390VDLW N37233300W122165269    N37233300W122165269E0170022701  330NARWOODSIDE                      ,S,Simulation application continuation,SUSAD        OSI   K22S    UY                                             E012802270                                       ,1,cont#2_1_123
S,USA,D,,,,,OTH,K1,11385,VDLW,N43245582,W124100668,,N43245605,W124100818,E0150,00707,1,,410,NAR,NORTH BEND,SUSAD        OTH   K1111385VDLW N43245582W124100668    N43245605W124100818E0150007071  410NARNORTH BEND                    ,S,Simulation application continuation,SUSAD        OTH   K12S    UN                                             E014400707                                       ,2,"frequency_protection,primary_1_123"
S,USA,D,,,,,OTK,K7,11480,VDH,N30464961,W083164702,,N30464961,W083164702,W0020,00199,2,,454,NAR,VALDOSTA,SUSAD        OTK   K7111480VDH  N30464961W083164702    N30464961W083164702W0020001992  454NARVALDOSTA                      ,S,Simulation application continuation,SUSAD        OTK   K72S    UY                                             W006000199                                       ,1,cont#2_1_123
S,USA,D,,,,,OVR,K3,11630,VTH,N41100180,W095441267,,N41100180,W095441267,E0080,01300,2,,415,NAR,OMAHA,SUSAD        OVR   K3111630VTH  N41100180W095441267    N41100180W095441267E0080013002  415NAROMAHA                         ,S,Simulation application continuation,SUSAD        OVR   K32S    UN                                             E001901300                                       ,1,cont#2_1_123
S,USA,D,,,,,OWB,K5,10865,VDL,N37443680,W087095737,,N37443680,W087095737,W0040,00400,1,,,NAR,OWENSBORO,SUSAD        OWB   K5110865VDL  N37443680W087095737    N37443680W087095737W0040004001     NAROWENSBORO                     ,S,Simulation application continuation,SUSAD        OWB   K52S    UY                                             W004100400                                       ,1,cont#2_1_123
S,USA,D,,,,,OZR,K7,11120,VDLA,N31160821,W085433472,,N31160821,W085433472,W0030,00333,1,,379,WGE,CAIRNS (FT RUCKER (OZARK)),SUSAD        OZR   K7111120VDLA N31160821W085433472    N31160821W085433472W0030003331  379WGECAIRNS (FT RUCKER (OZARK))    ,S,Simulation application continuation,SUSAD        OZR   K72S    UN                                             W004400333                                       ,2,"vor_name,primary_1_123"
S,USA,D,,,,,PBI,K7,11570,VTH,N26404820,W080051136,,N26404820,W080051136,W0030,00016,3,,505,NAR,PALM BEACH,SUSAD        PBI   K7111570VTH  N26404820W080051136    N26404820W080051136W0030000163  505NARPALM BEACH                    ,S,Simulation application continuation,SUSAD        PBI   K72S    UY                                             W007500016                                       ,1,cont#2_1_123
S,USA,D,,,,,PDZ,K2,11220,VTHW,N33550601,W117314799,,N33550601,W117314799,E0150,01432,2,,400,NAR,PARADISE (ONTARIO),SUSAD        PDZ   K2111220VTHW N33550601W117314799    N33550601W117314799E0150014322  400NARPARADISE (ONTARIO)            ,S,Simulation application continuation,SUSAD        PDZ   K22S    UY                                             E011201432                                       ,1,cont#2_1_123
S,USA,D,,,,,PGA,K2,11645,VDLW,N36555176,W111265079,,N36555176,W111265079,E0130,04250,1,,376,NAR,PAGE,SUSAD        PGA   K2111645VDLW N36555176W111265079    N36555176W111265079E0130042501  376NARPAGE                          ,S,Simulation application continuation,SUSAD        PGA   K22S    UN                                             E010004250                                       ,1,cont#2_1_123
S,USA,D,,,,,PHK,K7,11540,DH,,,PHK,N26465787,W080412916,,00016,2,,498,NAR,PAHOKEE,SUSAD        PHK   K7111540 DH                     PHK N26465787W080412916     000162  498NARPAHOKEE                       ,S,Simulation application continuation,SUSAD        PHK   K72S    UN                                             W0071                                            ,7,"navaid_class,vor_latitude,vor_longitude,dme_ident,station_declination,primary_1_123,cont#2_1_123"
S,USA,D,,,,,PHP,K3,11555,VDLW,N44032966,W101395110,,N44032966,W101395110,E0120,02340,1,,516,NAR,PHILIP,SUSAD        PHP   K3111555VDLW N44032966W101395110    N44032966W101395110E0120023401  516NARPHILIP                        ,S,Simulation application continuation,SUSAD        PHP   K32S    UN                                             E006002340                                       ,2,"frequency_protection,primary_1_123"
S,USA,D,,,,,PIK,K4,11555,DL,,,PIK,N30203308,W095242116,,00227,1,,,NAR,CONROE,SUSAD        PIK   K4111555 DL                     PIK N30203308W095242116     002271     NARCONROE                        ,S,Simulation application continuation,SUSAD        PIK   K42S    UY                                             E0018                                            ,5,"dme_latitude,dme_longitude,dme_elevation,primary_1_123,cont#2_1_123"
S,USA,D,,,,,PIO,K2,11395,VDLW,N32314513,W105181887,,N32314567,W105181655,E0120,06513,1,,,NAR,PINON,SUSAD        PIO   K2111395VDLW N32314513W105181887    N32314567W105181655E0120065131     NARPINON                         ,S,Simulation application continuation,SUSAD        PIO   K22S    UN                                             E007006513                                       ,7,"vor_frequency,dme_latitude,dme_longitude,dme_elevation,frequency_protection,primary_1_123,cont#2_1_123"
S,USA,D,,,,,PIR,K3,11375,VTLW,N44234040,W100094611,,N44234040,W100094611,E0110,01791,1,,487,NAR,PIERRE,SUSAD        PIR   K3111375VTLW N44234040W100094611    N44234040W100094611E0110017911  487NARPIERRE                        ,S,Simulation application continuation,SUSAD        PIR   K32S    UN                                             E005001791                                       ,1,cont#2_1_123
S,USA,D,,,,,PKD,K3,11060,DL,,,PKD,N46535311,W095041564,,01472,1,,196,NAR,PARK RAPIDS,SUSAD        PKD   K3111060 DL                     PKD N46535311W095041564     014721  196NARPARK RAPIDS                   ,S,Simulation application continuation,SUSAD        PKD   K32S    UN                                             E0012                                            ,1,cont#2_1_123
S,USA,D,,,,,POM,K2,11040,VTLW,N34044220,W117471346,,N34044220,W117471346,E0150,01265,1,,,NAR,POMONA,SUSAD        POM   K2111040VTLW N34044220W117471346    N34044220W117471346E0150012651     NARPOMONA                        ,S,Simulation application continuation,SUSAD        POM   K22S    UY                                             E011301265                                       ,1,cont#2_1_123
S,USA,D,,,,,PQI,K6,11640,VDHW,N46462707,W068054037,,N46462707,W068054037,W0210,00592,3,,504,NAR,PRESQUE ISLE,SUSAD        PQI   K6111640VDHW N46462707W068054037    N46462707W068054037W0210005923  504NARPRESQUE ISLE                  ,S,Simulation application continuation,SUSAD        PQI   K62S    UN                                             W015900592                                       ,1,cont#2_1_123
S,USA,D,,,,,PSC,K1,11375,VDLW,N46161296,W119070226,,N46161296,W119070226,E0150,00406,1,,,NAR,PASCO,SUSAD        PSC   K1111375VDLW N46161296W119070226    N46161296W119070226E0150004061     NARPASCO                         ,S,Simulation application continuation,SUSAD        PSC   K12S    UN                                             E014000406                                       ,1,cont#2_1_123
S,USA,D,,,,,PSM,K6,11650,DL,,,PSM,N43050407,W070495515,,00108,1,,273,NAR,PEASE (PORTSMOUTH),SUSAD        PSM   K6111650 DL                     PSM N43050407W070495515     001081  273NARPEASE (PORTSMOUTH)            ,S,Simulation application continuation,SUSAD        PSM   K62S    UN                                             W0142                                            ,1,cont#2_1_123
S,USA,D,,,,,PUT,K6,11740,VDHW,N41571966,W071503874,,N41571966,W071503874,W0140,00652,2,,504,NAR,PUTNAM,SUSAD        PUT   K6111740VDHW N41571966W071503874    N41571966W071503874W0140006522  504NARPUTNAM                        ,S,Simulation application continuation,SUSAD        PUT   K62S    UN                                             W013600652                                       ,1,cont#2_1_123
S,USA,D,,,,,PUW,K1,11715,VDLW,N46402726,W117132461,,N46402726,W117132461,E0200,02772,1,,,NAR,PULLMAN (PULLMAN/MOSCOW),SUSAD        PUW   K1111715VDLW N46402726W117132461    N46402726W117132461E0200027721     NARPULLMAN (PULLMAN/MOSCOW)      ,S,Simulation application continuation,SUSAD        PUW   K12S    UY                                             E013602772                                       ,1,cont#2_1_123
S,USA,D,,,,,PVU,K2,10840,VDTW,N40125377,W111431675,,N40125377,W111431675,E0150,04493,0,,,NAR,PROVO,SUSAD        PVU   K2110840VDTW N40125377W111431675    N40125377W111431675E0150044930     NARPROVO                         ,S,Simulation application continuation,SUSAD        PVU   K22S    UN                                             E010604493                                       ,1,cont#2_1_123
S,USA,D,,,,,PXN,K2,11260,VTL,N36425565,W120464326,,N36425565,W120464326,E0160,02060,1,,495,NAR,PANOCHE,SUSAD        PXN   K2111260VTL  N36425565W120464326    N36425565W120464326E0160020601  495NARPANOCHE                       ,S,Simulation application continuation,SUSAD        PXN   K22S    UY                                             E012402060                                       ,1,cont#2_1_123
S,USA,D,,,,,RAL,K2,10860,V LW,N33571865,W117265938,,,,E0140,,1,,,NAR,RIVERSIDE,SUSAD        RAL   K2110860V LW N33571865W117265938                       E0140     1     NARRIVERSIDE                     ,S,Simulation application continuation,SUSAD        RAL   K22S    UN                                             E011200778                                       ,1,cont#2_1_123
S,USA,D,,,,,RAP,K3,11230,VTH,N43583374,W103004438,,N43583273,W103004181,E0130,03157,2,,426,NAR,RAPID CITY,SUSAD        RAP   K3111230VTH  N43583374W103004438    N43583273W103004181E0130031572  426NARRAPID CITY                    ,S,Simulation application continuation,SUSAD        RAP   K32S    UY                                             E006803157                                       ,1,cont#2_1_123
S,USA,D,,,,,RBA,K3,10820,DL,,,RBA,N39510333,W095252477,,01126,1,,217,NAR,ROBINSON,SUSAD        RBA   K3110820 DL                     RBA N39510333W095252477     011261  217NARROBINSON                      ,S,Simulation application continuation,SUSAD        RBA   K32S    UN                                             E0017                                            ,1,cont#2_1_123
S,USA,D,,,,,RBG,K1,11445,VDLW,N43105670,W123210807,,N43105670,W123210807,E0200,01309,1,,336,NAR,ROSEBURG,SUSAD        RBG   K1111445VDLW N43105670W123210807    N43105670W123210807E0200013091  336NARROSEBURG                      ,S,Simulation application continuation,SUSAD        RBG   K12S    UY                                             E014201309                                       ,4,"vor_frequency,frequency_protection,primary_1_123,cont#2_1_123"
S,USA,D,,,,,RDR,K3,11640,TH,,,RDR,N47572540,W097242168,E0030,00904,2,,480,WGE,RED RIVER (GRAND FORKS),SUSAD        RDR   K3111640 TH                     RDR N47572540W097242168E0030009042  480WGERED RIVER (GRAND FORKS)       ,S,Simulation application continuation,SUSAD        RDR   K32S    UN                                             E0030                                            ,1,cont#2_1_123
S,USA,D,,,,,RID,K5,11365,DL,,,RID,N39451803,W084501978,,01135,1,,417,NAR,RICHMOND,SUSAD        RID   K5111365 DL                     RID N39451803W084501978     011351  417NARRICHMOND                      ,S,Simulation application continuation,SUSAD        RID   K52S    UN                                             W0059                                            ,3,"vor_frequency,frequency_protection,primary_1_123"
S,USA,D,,,,,RKA,K6,11260,VDLW,N42275879,W075142122,,N42275879,W075142122,W0110,02032,1,,219,NAR,ROCKDALE,SUSAD        RKA   K6111260VDLW N42275879W075142122    N42275879W075142122W0110020321  219NARROCKDALE                      ,S,Simulation application continuation,SUSAD        RKA   K62S    UN                                             W012202032                                       ,1,cont#2_1_123
S,USA,D,,,,,RLG,K2,11380,VDHW,N40000950,W106263296,,N40000950,W106263296,E0140,09415,2,,435,NAR,KREMMLING,SUSAD        RLG   K2111380VDHW N40000950W106263296    N40000950W106263296E0140094152  435NARKREMMLING                     ,S,Simulation application continuation,SUSAD        RLG   K22S    UN                                             E008309415                                       ,1,cont#2_1_123
S,USA,D,,,,,RLY,K1,11480,VDLW,N43575090,W107570302,,N43575090,W107570302,E0130,04204,1,,,NAR,WORLAND,SUSAD        RLY   K1111480VDLW N43575090W107570302    N43575090W107570302E0130042041     NARWORLAND                       ,S,Simulation application continuation,SUSAD        RLY   K12S    UY                                             E009504204                                       ,1,cont#2_1_123
S,USA,D,,,,,ROX,K3,11525,DH,,,ROX,N48511733,W095413771,,01051,2,,,NAR,ROSEAU,SUSAD        ROX   K3111525 DH                     ROX N48511733W095413771     010512     NARROSEAU                        ,S,Simulation application continuation,SUSAD        ROX   K32S    UN                                             E0016                                            ,8,"vor_frequency,navaid_class,dme_latitude,dme_longitude,dme_elevation,figure_of_merit,frequency_protection,primary_1_123"
S,USA,D,,,,,RQR,K4,11080,VDLW,N30051500,W090351905,,N30051500,W090351905,E0020,00005,1,,203,NAR,RESERVE,SUSAD        RQR   K4111080VDLW N30051500W090351905    N30051500W090351905E0020000051  203NARRESERVE                       ,S,Simulation application continuation,SUSAD        RQR   K42S    UY                                             W001200005                                       ,1,cont#2_1_123
S,USA,D,,,,,RQZ,K7,11220,VTLW,N34475006,W086380185,,N34475006,W086380185,E0020,01198,1,,217,NAR,ROCKET (HUNTSVILLE),SUSAD        RQZ   K7111220VTLW N34475006W086380185    N34475006W086380185E0020011981  217NARROCKET (HUNTSVILLE)           ,S,Simulation application continuation,SUSAD        RQZ   K72S    UN                                             W004201198                                       ,1,cont#2_1_123
S,USA,D,,,,,RSG,K4,11455,VTL,N30005257,W100175944,,N30005257,W100175944,E0100,02310,1,,,NAR,ROCKSPRINGS,SUSAD        RSG   K4111455VTL  N30005257W100175944    N30005257W100175944E0100023101     NARROCKSPRINGS                   ,S,Simulation application continuation,SUSAD        RSG   K42S    UY                                             E004502310                                       ,1,cont#2_1_123
S,USA,D,,,,,RUT,K6,11100,DT,,,RUT,N43313637,W072570260,,00805,0,,162,WGE,RUTLAND,SUSAD        RUT   K6111100 DT                     RUT N43313637W072570260     008050  162WGERUTLAND                       ,S,Simulation application continuation,SUSAD        RUT   K62S    UN                                             W0135                                            ,1,cont#2_1_123
S,USA,D,,,,,RZS,K2,11490,VTH,N34303432,W119461556,,N34303432,W119461556,E0140,03598,2,,376,NAR,SAN MARCUS (SANTA BARBARA),SUSAD        RZS   K2111490VTH  N34303432W119461556    N34303432W119461556E0140035982  376NARSAN MARCUS (SANTA BARBARA)    ,S,Simulation application continuation,SUSAD        RZS   K22S    UN                                             E011803598                                       ,1,cont#2_1_123
S,USA,D,,,,,SAC,K2,11520,VTHW,N38263746,W121330595,,N38263746,W121330595,E0170,00003,2,,406,NAR,SACRAMENTO,SUSAD        SAC   K2111520VTHW N38263746W121330595    N38263746W121330595E0170000032  406NARSACRAMENTO                    ,S,Simulation application continuation,SUSAD        SAC   K22S    UN                                             E012900003                                       ,1,cont#2_1_123
S,USA,D,,,,,SAM,K5,11660,DH,,,SAM,N38290668,W088050890,,00540,2,,237,NAR,SAMSVILLE,SUSAD        SAM   K5111660 DH                     SAM N38290668W088050890     005402  237NARSAMSVILLE                     ,S,Simulation application continuation,SUSAD        SAM   K52S    UN                                             W0035                                            ,4,"navaid_class,figure_of_merit,primary_1_123,cont#2_1_123"
S,USA,D,,,,,SAT,K4,11680,VTHW,N29383851,W098274074,,N29383851,W098274074,E0080,01160,2,,502,NAR,SAN ANTONIO,SUSAD        SAT   K4111680VTHW N29383851W098274074    N29383851W098274074E0080011602  502NARSAN ANTONIO                   ,S,Simulation application continuation,SUSAD        SAT   K42S    UN                                             E003501160                                       ,1,cont#2_1_123
S,USA,D,,,,,SAX,K6,11570,VTHW,N41040315,W074321791,,N41040315,W074321791,W0110,01400,2,,405,NAR,SPARTA,SUSAD        SAX   K6111570VTHW N41040315W074321791    N41040315W074321791W0110014002  405NARSPARTA                        ,S,Simulation application continuation,SUSAD        SAX   K62S    UN                                             W012301400                                       ,1,cont#2_1_123
S,USA,D,,,,,SBI,K4,11540,VDLW,N29411219,W094021672,,N29411217,W094021670,E0070,00010,1,,401,NAR,SABINE PASS,SUSAD        SBI   K4111540VDLW N29411219W094021672    N29411217W094021670E0070000101  401NARSABINE PASS                   ,S,Simulation application continuation,SUSAD        SBI   K42S    UN                                             E001000010                                       ,1,cont#2_1_123
S,USA,D,,,,,SBJ,K6,11290,VDL,N40345896,W074443045,,N40345896,W074443045,W0100,00189,1,,212,NAR,SOLBERG,SUSAD        SBJ   K6111290VDL  N40345896W074443045    N40345896W074443045W0100001891  212NARSOLBERG                       ,S,Simulation application continuation,SUSAD        SBJ   K62S    UY                                             W012100189                                       ,1,cont#2_1_123
S,USA,D,,,,,SCB,K3,11100,VDTW,N41361711,W096374381,,N41361711,W096374381,E0060,01318,0,,174,NAR,SCRIBNER,SUSAD        SCB   K3111100VDTW N41361711W096374381    N41361711W096374381E0060013180  174NARSCRIBNER                      ,S,Simulation application continuation,SUSAD        SCB   K32S    UY                                             E002501318                                       ,1,cont#2_1_123
S,USA,D,,,,,SDZ,K7,11180,VTLW,N35125573,W079351657,,N35125573,W079351657,W0030,00588,1,,314,NAR,SANDHILLS (SOUTHERN PINES),SUSAD        SDZ   K7111180VTLW N35125573W079351657    N35125573W079351657W0030005881  314NARSANDHILLS (SOUTHERN PINES)    ,S,Simulation application continuation,SUSAD        SDZ   K72S    UN                                             W008800588                                       ,1,cont#2_1_123
S,USA,D,,,,,SGD,K2,11210,VTLW,N38104570,W122222335,,N38104570,W122222335,E0170,00005,1,,441,NAR,SCAGGS ISLAND (NAPA),SUSAD        SGD   K2111210VTLW N38104570W122222335    N38104570W122222335E0170000051  441NARSCAGGS ISLAND (NAPA)          ,S,Simulation application continuation,SUSAD        SGD   K22S    UN                                             E013000005                                       ,1,cont#2_1_123
S,USA,D,,,,,SGF,K3,11690,VTHW,N37212141,W093200256,,N37212141,W093200256,E0040,01240,2,,435,NAR,SPRINGFIELD,SUSAD        SGF   K3111690VTHW N37212141W093200256    N37212141W093200256E0040012402  435NARSPRINGFIELD                   ,S,Simulation application continuation,SUSAD        SGF   K32S    UN                                             E000301240                                       ,1,cont#2_1_123
S,USA,D,,,,,SHP,K4,11080,TL,,,SHP,N33585776,W098291562,E0050,00992,1,,214,NAR,SHEPPARD (WICHITA FALLS),SUSAD        SHP   K4111080 TL                     SHP N33585776W098291562E0050009921  214NARSHEPPARD (WICHITA FALLS)      ,S,Simulation application continuation,SUSAD        SHP   K42S    UN                                             E0036                                            ,1,cont#2_1_123
S,USA,D,,,,,SJI,K7,11530,VTHW,N30433353,W088213346,,N30433353,W088213346,E0050,00190,3,,461,NAR,SEMMES (MOBILE),SUSAD        SJI   K7111530VTHW N30433353W088213346    N30433353W088213346E0050001903  461NARSEMMES (MOBILE)               ,S,Simulation application continuation,SUSAD        SJI   K72S    UN                                             W002700190                                       ,1,cont#2_1_123
S,USA,D,,,,,SJN,K2,11230,VTH,N34252655,W109083671,,N34252655,W109083671,E0120,06840,2,,428,NAR,ST JOHNS,SUSAD        SJN   K2111230VTH  N34252655W109083671    N34252655W109083671E0120068402  428NARST JOHNS                      ,S,Simulation application continuation,SUSAD        SJN   K22S    UY                                             E008806840                                       ,1,cont#2_1_123
S,USA,D,,,,,SJT,K4,11510,VTHW,N31222984,W100271753,,N31222984,W100271753,E0100,01886,2,,485,NAR,SAN ANGELO,SUSAD        SJT   K4111510VTHW N31222984W100271753    N31222984W100271753E0100018862  485NARSAN ANGELO                    ,S,Simulation application continuation,SUSAD        SJT   K42S    UN                                             E004601886                                       ,1,cont#2_1_123
S,USA,D,,,,,SKA,K1,11140,TL,,,SKA,N47363643,W117394344,E0160,02437,1,,,WGE,FAIRCHILD (SPOKANE),SUSAD        SKA   K1111140 TL                     SKA N47363643W117394344E0160024371     WGEFAIRCHILD (SPOKANE)           ,S,Simulation application continuation,SUSAD        SKA   K12S    UY                                             E0139                                            ,1,cont#2_1_123
S,USA,D,,,,,SLI,K2,11570,VTLW,N33465988,W118031713,,N33465988,W118031713,E0150,00023,1,,429,NAR,SEAL BEACH (LOS ALAMITOS),SUSAD        SLI   K2111570VTLW N33465988W118031713    N33465988W118031713E0150000231  429NARSEAL BEACH (LOS ALAMITOS)     ,S,Simulation application continuation,SUSAD        SLI   K22S    UY                                             E011300022                                       ,1,cont#2_1_123
S,USA,D,,,,,SLK,K6,10920,DL,,,SLK,N44230442,W074121622,,01647,1,,229,NAR,SARANAC LAKE,SUSAD        SLK   K6110920 DL                     SLK N44230442W074121622     016471  229NARSARANAC LAKE                  ,S,Simulation application continuation,SUSAD        SLK   K62S    UN                                             W0131                                            ,1,cont#2_1_123
S,USA,D,,,,,SOT,K7,10880,VTL,N35472436,W083030853,,N35472436,W083030853,W0040,04239,1,,199,NAR,SNOWBIRD,SUSAD        SOT   K7110880VTL  N35472436W083030853    N35472436W083030853W0040042391  199NARSNOWBIRD                      ,S,Simulation application continuation,SUSAD        SOT   K72S    UY                                             W006704239                                       ,1,cont#2_1_123
S,USA,D,,,,,SQS,K7,11470,VTH,N33274986,W090163846,,N33274986,W090163846,E0030,00127,2,,406,NAR,SIDON,SUSAD        SQS   K7111470VTH  N33274986W090163846    N33274986W090163846E0030001272  406NARSIDON                         ,S,Simulation application continuation,SUSAD        SQS   K72S    UY                                             W001600127                                       ,1,cont#2_1_123
S,USA,D,,,,,SRQ,K7,11700,VDH,N27242526,W082334918,,N27242526,W082334918,W0050,00019,3,,441,NAR,SARASOTA,SUSAD        SRQ   K7111700VDH  N27242526W082334918    N27242526W082334918W0050000193  441NARSARASOTA                      ,S,Simulation application continuation,SUSAD        SRQ   K72S    UY                                             W006100019                                       ,1,cont#2_1_123
