record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,MES,D,,,,,PBN,VA,11240,VDHW,N21390480,E069392050,,N21390480,E069392050,W0000,00046,2,,246,WGE,PORBANDAR,SMESD        PBN   VA111240VDHW N21390480E069392050    N21390480E069392050W0000000462  246WGEPORBANDAR                     ,S,Simulation application continuation,SMESD        PBN   VA2S    UN                                             E000600046                                       
S,MES,D,,,,,PG,OP,11430,VDHW,N26571021,E064081306,,N26571021,E064081306,E0020,03314,2,,568,WGE,PANJGUR,SMESD        PG    OP111430VDHW N26571021E064081306    N26571021E064081306E0020033142  568WGEPANJGUR                       ,S,Simulation application continuation,SMESD        PG    OP2S    UN                                             E001903314                                       
S,MES,D,,,,,PHA,LC,11790,VDH,N34424240,E032302100,,N34424240,E032302100,E0050,00100,2,,336,WGE,PAFOS,SMESD        PHA   LC111790VDH  N34424240E032302100    N34424240E032302100E0050001002  336WGEPAFOS                         ,S,Simulation application continuation,SMESD        PHA   LC2S    UN                                             E0053                                            
S,MES,D,,,,,PIM,OI,11750,VDL,N35454380,E050510450,,N35454380,E050510450,E0050,04125,1,,,WGE,PAYAM,SMESD        PIM   OI111750VDL  N35454380E050510450    N35454380E050510450E0050041251     WGEPAYAM                         ,S,Simulation application continuation,SMESD        PIM   OI2S    UN                                             E005004125                                       
S,MES,D,,,,,PKG,VE,11780,VDLW,N27134700,E088351760,,N27134700,E088351760,W0000,04656,1,,,WGE,PAKYONG,SMESD        PKG   VE111780VDLW N27134700E088351760    N27134700E088351760W0000046561     WGEPAKYONG                       ,S,Simulation application continuation,SMESD        PKG   VE2S    UY                                             E000004656                                       
S,MES,D,,,,,PKT,VI,11300,VDHW,N32133858,E075380758,,N32133858,E075380758,E0020,00314,2,,,WGE,PATHANKOT,SMESD        PKT   VI111300VDHW N32133858E075380758    N32133858E075380758E0020003142     WGEPATHANKOT                     ,S,Simulation application continuation,SMESD        PKT   VI2S    UY                                             E002200314                                       
S,MES,D,,,,,PMA,OE,11410,VDHA,N24325090,E039421900,,N24325090,E039421900,E0040,02200,2,,,WGE,MADINAH,SMESD        PMA   OE111410VDHA N24325090E039421900    N24325090E039421900E0040022002     WGEMADINAH                       ,S,Simulation application continuation,SMESD        PMA   OE2S    UN                                             E003902200                                       
S,MES,D,,,,,POK,VN,11730,VDHW,N28115410,E083585350,,N28115410,E083585350,E0000,02756,2,,587,WGE,POKHARA,SMESD        POK   VN111730VDHW N28115410E083585350    N28115410E083585350E0000027562  587WGEPOKHARA                       ,S,Simulation application continuation,SMESD        POK   VN2S    UN                                             E000602756                                       
S,MES,D,,,,,PPB,VO,11570,VDHW,N11385750,E092444990,,N11385750,E092444990,W0010,00519,2,,,WGE,SRI VIJAYA PURAM,SMESD        PPB   VO111570VDHW N11385750E092444990    N11385750E092444990W0010005192     WGESRI VIJAYA PURAM              ,S,Simulation application continuation,SMESD        PPB   VO2S    UN                                             W000800519                                       
S,MES,D,,,,,PPN,VA,11460,VDHW,N18350440,E073544480,,N18350440,E073544480,W0010,01957,2,,,WGE,PUNE,SMESD        PPN   VA111460VDHW N18350440E073544480    N18350440E073544480W0010019572     WGEPUNE                          ,S,Simulation application continuation,SMESD        PPN   VA2S    UY                                             W000201957                                       
S,MES,D,,,,,PPT,VE,11210,VDHW,N25352640,E085053610,,N25352640,E085053610,W0000,00202,2,,,WGE,PATNA,SMESD        PPT   VE111210VDHW N25352640E085053610    N25352640E085053610W0000002022     WGEPATNA                         ,S,Simulation application continuation,SMESD        PPT   VE2S    UN                                             E000200202                                       
S,MES,D,,,,,PRA,VA,11490,VDHW,N24021400,E074443800,,N24021400,E074443800,E0010,01663,2,,,WGE,PRATAPGARH,SMESD        PRA   VA111490VDHW N24021400E074443800    N24021400E074443800E0010016632     WGEPRATAPGARH                    ,S,Simulation application continuation,SMESD        PRA   VA2S    UU                                             E000701663                                       
S,MES,D,,,,,PRG,OI,11210,VDH,N27213720,E052455200,,N27213720,E052455200,E0030,00021,2,,,WGE,PERSIAN GULF,SMESD        PRG   OI111210VDH  N27213720E052455200    N27213720E052455200E0030000212     WGEPERSIAN GULF                  ,S,Simulation application continuation,SMESD        PRG   OI2S    UU                                             E002900021                                       
S,MES,D,,,,,PRO,VQ,10840,VDHW,N27180193,E089301819,,N27180193,E089301819,E0000,11381,2,,,WGE,PARO,SMESD        PRO   VQ110840VDHW N27180193E089301819    N27180193E089301819E0000113812     WGEPARO                          ,S,Simulation application continuation,SMESD        PRO   VQ2S    UN                                             W000111381                                       
S,MES,D,,,,,PS,OP,11430,VDHW,N33584154,E071310091,,N33584154,E071310091,E0030,01237,2,,384,WGE,PESHAWAR,SMESD        PS    OP111430VDHW N33584154E071310091    N33584154E071310091E0030012372  384WGEPESHAWAR                      ,S,Simulation application continuation,SMESD        PS    OP2S    UN                                             E003001237                                       
S,MES,D,,,,,PSA,OE,11540,VTLW,N24042743,E047350095,,N24042743,E047350095,E0020,01591,1,,419,WGE,PRINCE SULTAN,SMESD        PSA   OE111540VTLW N24042743E047350095    N24042743E047350095E0020015911  419WGEPRINCE SULTAN                 ,S,Simulation application continuation,SMESD        PSA   OE2S    UN                                             E002901591                                       
S,MES,D,,,,,PTN,VI,11220,DL,,,PTN,N29015150,E079282520,,00764,1,,600,WGE,PANTNAGAR,SMESD        PTN   VI111220 DL                     PTN N29015150E079282520     007641  600WGEPANTNAGAR                     ,S,Simulation application continuation,SMESD        PTN   VI2S    UN                                             E0012                                            
S,MES,D,,,,,PWR,OK,13540,ML,,,PWR,N29203894,E047310804,E0040,00470,1,,,WGE,PWR (ALI AL SALEM),SMESD        PWR   OK113540 ML                     PWR N29203894E047310804E0040004701     WGEPWR (ALI AL SALEM)            ,S,Simulation application continuation,SMESD        PWR   OK2S    UN                                             E0038                                            
S,MES,D,,,,,QAA,OJ,11520,VDHW,N31442300,E036092700,,N31442300,E036092700,E0050,02736,2,,265,WGE,QUEEN ALIA,SMESD        QAA   OJ111520VDHW N31442300E036092700    N31442300E036092700E0050027362  265WGEQUEEN ALIA                    ,S,Simulation application continuation,SMESD        QAA   OJ2S    UN                                             E004902736                                       
S,MES,D,,,,,QQZ,VA,11730,VDHW,N22195810,E073133320,,N22195810,E073133320,W0000,00154,2,,,WGE,VADODARA,SMESD        QQZ   VA111730VDHW N22195810E073133320    N22195810E073133320W0000001542     WGEVADODARA                      ,S,Simulation application continuation,SMESD        QQZ   VA2S    UN                                             E000500154                                       
S,MES,D,,,,,QT,OP,11470,VDHW,N30152796,E066560965,,N30152796,E066560965,E0020,05142,2,,600,WGE,QUETTA,SMESD        QT    OP111470VDHW N30152796E066560965    N30152796E066560965E0020051422  600WGEQUETTA                        ,S,Simulation application continuation,SMESD        QT    OP2S    UN                                             E002505142                                       
S,MES,D,,,,,QTR,OJ,11290,VDUW,N31145441,E036033431,,N31145441,E036033431,E0030,02628,1,,432,WGE,QATRANEH,SMESD        QTR   OJ111290VDUW N31145441E036033431    N31145441E036033431E0030026281  432WGEQATRANEH                      ,S,Simulation application continuation,SMESD        QTR   OJ2S    UN                                             E0048                                            
S,MES,D,,,,,QUN,OE,11330,VDHW,N19221130,E041042940,,N19221130,E041042940,E0030,00120,2,,457,WGE,QUNFIDAH,SMESD        QUN   OE111330VDHW N19221130E041042940    N19221130E041042940E0030001202  457WGEQUNFIDAH                      ,S,Simulation application continuation,SMESD        QUN   OE2S    UN                                             E003100120                                       
S,MES,D,,,,,RAA,OR,11330,TL,,,RAA,N33471460,E042263664,E0050,00586,1,,185,WGE,AL ASAD (AL-ANBAR),SMESD        RAA   OR111330 TL                     RAA N33471460E042263664E0050005861  185WGEAL ASAD (AL-ANBAR)            ,S,Simulation application continuation,SMESD        RAA   OR2S    UN                                             E0050                                            
S,MES,D,,,,,RAF,OE,11680,VDH,N29371270,E043295270,,N29371270,E043295270,E0040,01500,2,,473,WGE,RAFHA,SMESD        RAF   OE111680VDH  N29371270E043295270    N29371270E043295270E0040015002  473WGERAFHA                         ,S,Simulation application continuation,SMESD        RAF   OE2S    UN                                             E004201500                                       
S,MES,D,,,,,RAF,OI,11230,DL,,,RAF,N30180990,E056032030,,05290,1,,402,WGE,RAFSANJAN,SMESD        RAF   OI111230 DL                     RAF N30180990E056032030     052901  402WGERAFSANJAN                     ,S,Simulation application continuation,SMESD        RAF   OI2S    UN                                             E0032                                            
S,MES,D,,,,,RAJ,VG,11460,VDHW,N24262040,E088365480,,N24262040,E088365480,W0000,00055,2,,,WGE,RAJSHAHI,SMESD        RAJ   VG111460VDHW N24262040E088365480    N24262040E088365480W0000000552     WGERAJSHAHI                      ,S,Simulation application continuation,SMESD        RAJ   VG2S    UN                                             W000200055                                       
S,MES,D,,,,,RAM,LL,11385,VDH,N29451110,E035011390,,N29451110,E035011390,E0050,00251,2,,600,WGE,EILAT,SMESD        RAM   LL111385VDH  N29451110E035011390    N29451110E035011390E0050002512  600WGEEILAT                         ,S,Simulation application continuation,SMESD        RAM   LL2S    UN                                             E004700251                                       
S,MES,D,,,,,RAS,OE,11640,VTHW,N28044060,E048365280,,N28044060,E048365280,E0030,00100,2,,,WGE,RAS MISHAB,SMESD        RAS   OE111640VTHW N28044060E048365280    N28044060E048365280E0030001002     WGERAS MISHAB                    ,S,Simulation application continuation,SMESD        RAS   OE2S    UN                                             E0034                                            
S,MES,D,,,,,RAV,OM,11360,VDUW,N25351843,E055564675,,N25351843,E055564675,E0020,00149,2,,464,WGE,RAS AL KHAIMAH,SMESD        RAV   OM111360VDUW N25351843E055564675    N25351843E055564675E0020001492  464WGERAS AL KHAIMAH                ,S,Simulation application continuation,SMESD        RAV   OM2S    UN                                             E0022                                            
S,MES,D,,,,,RAZ,OE,11420,VDHW,N24361510,E046553200,,N24361510,E046553200,E0030,01900,2,,,WGE,KHASHM ALAN,SMESD        RAZ   OE111420VDHW N24361510E046553200    N24361510E046553200E0030019002     WGEKHASHM ALAN                   ,S,Simulation application continuation,SMESD        RAZ   OE2S    UY                                             E003101900                                       
S,MES,D,,,,,RBG,OE,11680,VDHW,N22473080,E039054980,,N22473080,E039054980,E0040,00100,2,,473,WGE,RABIGH,SMESD        RBG   OE111680VDHW N22473080E039054980    N22473080E039054980E0040001002  473WGERABIGH                        ,S,Simulation application continuation,SMESD        RBG   OE2S    UN                                             E0037                                            
S,MES,D,,,,,RER,OR,11630,VDHW,N36143530,E043575890,,N36143530,E043575890,E0050,01400,2,,429,WGE,ERBIL,SMESD        RER   OR111630VDHW N36143530E043575890    N36143530E043575890E0050014002  429WGEERBIL                         ,S,Simulation application continuation,SMESD        RER   OR2S    UN                                             E005501400                                       
S,MES,D,,,,,RGB,OE,11550,VDHW,N23553300,E044354700,,N23553300,E044354700,E0030,03400,2,,555,WGE,RAGHBA,SMESD        RGB   OE111550VDHW N23553300E044354700    N23553300E044354700E0030034002  555WGERAGHBA                        ,S,Simulation application continuation,SMESD        RGB   OE2S    UN                                             E0032                                            
S,MES,D,,,,,RIN,OY,11600,VDUW,N14401527,E049232927,,N14401527,E049232927,E0010,00060,2,,,WGE,MUKALLA,SMESD        RIN   OY111600VDUW N14401527E049232927    N14401527E049232927E0010000602     WGEMUKALLA                       ,S,Simulation application continuation,SMESD        RIN   OY2S    UN                                             E001200060                                       
S,MES,D,,,,,RJM,VO,11240,VDHW,N17063550,E081485470,,N17063550,E081485470,W0010,00173,2,,,WGE,RAJAHMUNDRY,SMESD        RJM   VO111240VDHW N17063550E081485470    N17063550E081485470W0010001732     WGERAJAHMUNDRY                   ,S,Simulation application continuation,SMESD        RJM   VO2S    UN                                             W000600173                                       
S,MES,D,,,,,RK,OP,11370,VDHW,N28215950,E070162340,,N28215950,E070162340,E0020,00289,2,,555,WGE,RAHIM YAR KHAN,SMESD        RK    OP111370VDHW N28215950E070162340    N28215950E070162340E0020002892  555WGERAHIM YAR KHAN                ,S,Simulation application continuation,SMESD        RK    OP2S    UN                                             E001800289                                       
S,MES,D,,,,,RN,OP,11210,VDUW,N33362139,E073073337,,N33362139,E073073337,E0030,01655,2,,,WGE,ISLAMABAD,SMESD        RN    OP111210VDUW N33362139E073073337    N33362139E073073337E0030016552     WGEISLAMABAD                     ,S,Simulation application continuation,SMESD        RN    OP2S    UN                                             E002801655                                       
S,MES,D,,,,,RNA,LT,11230,VDHW,N37215430,E042034120,,N37215430,E042034120,E0050,02064,2,,198,WGE,SIRNAK,SMESD        RNA   LT111230VDHW N37215430E042034120    N37215430E042034120E0050020642  198WGESIRNAK                        ,S,Simulation application continuation,SMESD        RNA   LT2S    UU                                             E005802064                                       
S,MES,D,,,,,ROP,LL,11530,VDLW,N32585710,E035342200,,N32585710,E035342200,E0050,00900,1,,351,WGE,ROSH-PINA,SMESD        ROP   LL111530VDLW N32585710E035342200    N32585710E035342200E0050009001  351WGEROSH-PINA                     ,S,Simulation application continuation,SMESD        ROP   LL2S    UN                                             E005100900                                       
S,MES,D,,,,,RRC,VE,11690,VDHW,N23183040,E085193410,,N23183040,E085193410,W0000,02137,2,,,WGE,RANCHI,SMESD        RRC   VE111690VDHW N23183040E085193410    N23183040E085193410W0000021372     WGERANCHI                        ,S,Simulation application continuation,SMESD        RRC   VE2S    UN                                             W000102137                                       
S,MES,D,,,,,RRP,VE,11610,VDHW,N21104850,E081443850,,N21104850,E081443850,W0010,01073,2,,510,WGE,RAIPUR,SMESD        RRP   VE111610VDHW N21104850E081443850    N21104850E081443850W0010010732  510WGERAIPUR                        ,S,Simulation application continuation,SMESD        RRP   VE2S    UN                                             W000101073                                       
S,MES,D,,,,,RSI,OE,11260,VDH,N25365260,E037060360,,N25365260,E037060360,E0040,00200,2,,169,WGE,HANAK (RED SEA INTL),SMESD        RSI   OE111260VDH  N25365260E037060360    N25365260E037060360E0040002002  169WGEHANAK (RED SEA INTL)          ,S,Simulation application continuation,SMESD        RSI   OE2S    UN                                             E004200200                                       
S,MES,D,,,,,RSR,OI,11550,DH,,,RSR,N36541250,E050404960,,-0021,2,,236,WGE,RAMSAR,SMESD        RSR   OI111550 DH                     RSR N36541250E050404960     -00212  236WGERAMSAR                        ,S,Simulation application continuation,SMESD        RSR   OI2S    UN                                             E0054                                            
S,MES,D,,,,,RST,OI,11260,VDHW,N37193480,E049365710,,N37193480,E049365710,E0050,-0042,2,,274,WGE,RASHT,SMESD        RST   OI111260VDHW N37193480E049365710    N37193480E049365710E0050-00422  274WGERASHT                         ,S,Simulation application continuation,SMESD        RST   OI2S    UN                                             E0055-0042                                       
S,MES,D,,,,,RUS,OI,11695,VDHW,N35264370,E050541930,,N35264370,E050541930,E0050,03661,2,,,WGE,RUDESHUR,SMESD        RUS   OI111695VDHW N35264370E050541930    N35264370E050541930E0050036612     WGERUDESHUR                      ,S,Simulation application continuation,SMESD        RUS   OI2S    UY                                             E004903661                                       
S,MES,D,,,,,RWA,VE,11225,VDHW,N24301440,E081134350,,N24301440,E081134350,E0000,01094,2,,,WGE,REWA,SMESD        RWA   VE111225VDHW N24301440E081134350    N24301440E081134350E0000010942     WGEREWA                          ,S,Simulation application continuation,SMESD        RWA   VE2S    UN                                             E000301094                                       
S,MES,D,,,,,SAA,OY,11610,VDUW,N15295960,E044131060,,N15295960,E044131060,E0020,07190,1,,403,WGE,SANAA,SMESD        SAA   OY111610VDUW N15295960E044131060    N15295960E044131060E0020071901  403WGESANAA                         ,S,Simulation application continuation,SMESD        SAA   OY2S    UN                                             E002207190                                       
S,MES,D,,,,,SAM,VI,11700,VDLW,N28491179,E076491096,,N28491179,E076491096,E0010,00758,1,,359,WGE,SAMPLA,SMESD        SAM   VI111700VDLW N28491179E076491096    N28491179E076491096E0010007581  359WGESAMPLA                        ,S,Simulation application continuation,SMESD        SAM   VI2S    UN                                             E001400758                                       
S,MES,D,,,,,SAV,OI,11520,DH,,,SAV,N35010680,E050221690,,03500,2,,397,WGE,SAVEH,SMESD        SAV   OI111520 DH                     SAV N35010680E050221690     035002  397WGESAVEH                         ,S,Simulation application continuation,SMESD        SAV   OI2S    UN                                             E0048                                            
S,MES,D,,,,,SBH,LT,10880,VDL,N40542670,E029195800,,N40542670,E029195800,E0060,00312,1,,214,WGE,SABIHA (ISTANBUL),SMESD        SBH   LT110880VDL  N40542670E029195800    N40542670E029195800E0060003121  214WGESABIHA (ISTANBUL)             ,S,Simulation application continuation,SMESD        SBH   LT2S    UN                                             E006000312                                       
S,MES,D,,,,,SBT,OE,11510,VDLW,N22424490,E053164610,,N22424490,E053164610,E0010,00400,1,,534,WGE,SHABITAH,SMESD        SBT   OE111510VDLW N22424490E053164610    N22424490E053164610E0010004001  534WGESHABITAH                      ,S,Simulation application continuation,SMESD        SBT   OE2S    UN                                             E0020                                            
S,MES,D,,,,,SBZ,OI,11700,VDHW,N36101090,E057341500,,N36101090,E057341500,E0040,03100,2,,560,WGE,SABZEVAR,SMESD        SBZ   OI111700VDHW N36101090E057341500    N36101090E057341500E0040031002  560WGESABZEVAR                      ,S,Simulation application continuation,SMESD        SBZ   OI2S    UN                                             E004803100                                       
S,MES,D,,,,,SDP,VG,11580,VDHW,N25455196,E088543395,,N25455196,E088543395,W0010,00125,2,,509,WGE,SAIDPUR,SMESD        SDP   VG111580VDHW N25455196E088543395    N25455196E088543395W0010001252  509WGESAIDPUR                       ,S,Simulation application continuation,SMESD        SDP   VG2S    UN                                             W000100125                                       
S,MES,D,,,,,SEL,LT,11320,VDLW,N37565590,E027200100,,N37565590,E027200100,E0040,00026,1,,173,WGE,SELCUK-EFES,SMESD        SEL   LT111320VDLW N37565590E027200100    N37565590E027200100E0040000261  173WGESELCUK-EFES                   ,S,Simulation application continuation,SMESD        SEL   LT2S    UY                                             E005400026                                       
S,MES,D,,,,,SGN,LT,11585,VDL,N40540570,E029203700,,N40540570,E029203700,E0060,00338,1,,281,WGE,SABIHA (ISTANBUL),SMESD        SGN   LT111585VDL  N40540570E029203700    N40540570E029203700E0060003381  281WGESABIHA (ISTANBUL)             ,S,Simulation application continuation,SMESD        SGN   LT2S    UN                                             E006000338                                       
S,MES,D,,,,,SGR,VI,11640,VDHW,N34000990,E074452010,,N34000990,E074452010,E0030,05438,2,,573,WGE,SRINAGAR,SMESD        SGR   VI111640VDHW N34000990E074452010    N34000990E074452010E0030054382  573WGESRINAGAR                      ,S,Simulation application continuation,SMESD        SGR   VI2S    UY                                             E002705438                                       
S,MES,D,,,,,SHA,OE,11430,VTHW,N17281290,E047080220,,N17281290,E047080220,E0020,02400,2,,,WGE,SHARURAH,SMESD        SHA   OE111430VTHW N17281290E047080220    N17281290E047080220E0020024002     WGESHARURAH                      ,S,Simulation application continuation,SMESD        SHA   OE2S    UN                                             E0020                                            
S,MES,D,,,,,SHD,OI,11600,DL,,,SHD,N37204570,E046083390,,04382,1,,485,WGE,SAHAND,SMESD        SHD   OI111600 DL                     SHD N37204570E046083390     043821  485WGESAHAND                        ,S,Simulation application continuation,SMESD        SHD   OI2S    UN                                             E0057                                            
S,MES,D,,,,,SHR,OI,11510,VDL,N36252230,E055051950,,N36252230,E055051950,E0050,04256,1,,500,WGE,SHAHROUD,SMESD        SHR   OI111510VDL  N36252230E055051950    N36252230E055051950E0050042561  500WGESHAHROUD                      ,S,Simulation application continuation,SMESD        SHR   OI2S    UU                                             E005004256                                       
S,MES,D,,,,,SIA,OB,11760,VTLW,N25551860,E050352582,,N25551860,E050352582,E0020,00136,1,,,WGE,ISA AB (BAHRAIN),SMESD        SIA   OB111760VTLW N25551860E050352582    N25551860E050352582E0020001361     WGEISA AB (BAHRAIN)              ,S,Simulation application continuation,SMESD        SIA   OB2S    UN                                             E002800136                                       
S,MES,D,,,,,SIN,LT,11400,VDHW,N42012290,E035043400,,N42012290,E035043400,E0070,00046,2,,365,WGE,SINOP,SMESD        SIN   LT111400VDHW N42012290E035043400    N42012290E035043400E0070000462  365WGESINOP                         ,S,Simulation application continuation,SMESD        SIN   LT2S    UN                                             E0067                                            
S,MES,D,,,,,SIR,LT,11220,DL,,,SIR,N37583620,E041501220,,01969,1,,299,WGE,SIIRT,SMESD        SIR   LT111220 DL                     SIR N37583620E041501220     019691  299WGESIIRT                         ,S,Simulation application continuation,SMESD        SIR   LT2S    UN                                             E0059                                            
S,MES,D,,,,,SIR,OI,11375,VDHW,N25545250,E054320630,,N25545250,E054320630,E0020,00023,2,,556,WGE,SIRRI ISLAND,SMESD        SIR   OI111375VDHW N25545250E054320630    N25545250E054320630E0020000232  556WGESIRRI ISLAND                  ,S,Simulation application continuation,SMESD        SIR   OI2S    UN                                             E002400023                                       
S,MES,D,,,,,SIV,LT,11420,VDHW,N39472200,E036533630,,N39472200,E036533630,E0060,05299,2,,301,WGE,SIVAS,SMESD        SIV   LT111420VDHW N39472200E036533630    N39472200E036533630E0060052992  301WGESIVAS                         ,S,Simulation application continuation,SMESD        SIV   LT2S    UN                                             E0063                                            
S,MES,D,,,,,SKA,VI,11720,VDLW,N27505621,E077002997,,N27505621,E077002997,E0010,00704,1,,561,WGE,SAKRAS,SMESD        SKA   VI111720VDLW N27505621E077002997    N27505621E077002997E0010007041  561WGESAKRAS                        ,S,Simulation application continuation,SMESD        SKA   VI2S    UN                                             E001200704                                       
S,MES,D,,,,,SKD,OI,11730,VDTW,N32164740,E050511770,,N32164740,E050511770,E0040,06698,0,,456,WGE,SHAHRE KORD,SMESD        SKD   OI111730VDTW N32164740E050511770    N32164740E050511770E0040066980  456WGESHAHRE KORD                   ,S,Simulation application continuation,SMESD        SKD   OI2S    UN                                             E0041                                            
S,MES,D,,,,,SLA,VI,11410,VDHW,N31051010,E077034790,,N31051010,E077034790,E0010,05102,2,,578,WGE,SHIMLA,SMESD        SLA   VI111410VDHW N31051010E077034790    N31051010E077034790E0010051022  578WGESHIMLA                        ,S,Simulation application continuation,SMESD        SLA   VI2S    UY                                             E001805102                                       
S,MES,D,,,,,SLL,OO,11280,VDHW,N17025936,E054065697,,N17025936,E054065697,E0010,00089,2,,,WGE,SALALAH,SMESD        SLL   OO111280VDHW N17025936E054065697    N17025936E054065697E0010000892     WGESALALAH                       ,S,Simulation application continuation,SMESD        SLL   OO2S    UN                                             E001000089                                       
S,MES,D,,,,,SLT,OP,11380,VDHW,N32310694,E074203623,,N32310694,E074203623,E0020,00793,2,,,WGE,SIALKOT,SMESD        SLT   OP111380VDHW N32310694E074203623    N32310694E074203623E0020007932     WGESIALKOT                       ,S,Simulation application continuation,SMESD        SLT   OP2S    UN                                             E002400793                                       
S,MES,D,,,,,SMN,OI,11725,DL,,,SMN,N35355440,E053295030,,03775,1,,,WGE,SEMNAN,SMESD        SMN   OI111725 DL                     SMN N35355440E053295030     037751     WGESEMNAN                        ,S,Simulation application continuation,SMESD        SMN   OI2S    UN                                             E0048                                            
S,MES,D,,,,,SMR,VN,11290,VDHW,N27095100,E084585600,,N27095100,E084585600,E0000,00445,2,,489,WGE,SIMARA,SMESD        SMR   VN111290VDHW N27095100E084585600    N27095100E084585600E0000004452  489WGESIMARA                        ,S,Simulation application continuation,SMESD        SMR   VN2S    UN                                             E000400445                                       
S,MES,D,,,,,SNJ,OI,11650,VDH,N35141970,E047002920,,N35141970,E047002920,E0050,04778,2,,249,WGE,SANANDAJ,SMESD        SNJ   OI111650VDH  N35141970E047002920    N35141970E047002920E0050047782  249WGESANANDAJ                      ,S,Simulation application continuation,SMESD        SNJ   OI2S    UU                                             E005104778                                       
S,MES,D,,,,,SOC,OY,10860,VDH,N12381993,E053542143,,N12381993,E053542143,W0000,00010,2,,,WGE,SOCOTRA,SMESD        SOC   OY110860VDH  N12381993E053542143    N12381993E053542143W0000000102     WGESOCOTRA                       ,S,Simulation application continuation,SMESD        SOC   OY2S    UU                                             E000200010                                       
S,MES,D,,,,,SRD,VA,11200,VDHW,N19411780,E074234730,,N19411780,E074234730,W0010,01904,2,,489,WGE,SHIRDI,SMESD        SRD   VA111200VDHW N19411780E074234730    N19411780E074234730W0010019042  489WGESHIRDI                        ,S,Simulation application continuation,SMESD        SRD   VA2S    UY                                             W000001904                                       
S,MES,D,,,,,SRJ,OI,11460,VDHW,N29332250,E055393700,,N29332250,E055393700,E0030,05805,2,,519,WGE,SIRJAN,SMESD        SRJ   OI111460VDHW N29332250E055393700    N29332250E055393700E0030058052  519WGESIRJAN                        ,S,Simulation application continuation,SMESD        SRJ   OI2S    UN                                             E003105805                                       
S,MES,D,,,,,SRN,OI,11410,DL,,,SRN,N27245410,E062193150,,03953,1,,,WGE,SARAVAN,SMESD        SRN   OI111410 DL                     SRN N27245410E062193150     039531     WGESARAVAN                       ,S,Simulation application continuation,SMESD        SRN   OI2S    UN                                             E0021                                            
S,MES,D,,,,,SRS,OI,11610,DL,,,SRS,N36294340,E061042690,,00945,1,,463,WGE,SARAKHS,SMESD        SRS   OI111610 DL                     SRS N36294340E061042690     009451  463WGESARAKHS                       ,S,Simulation application continuation,SMESD        SRS   OI2S    UN                                             E0046                                            
S,MES,D,,,,,SRT,LT,11430,VDHW,N37543840,E041525510,,N37543840,E041525510,E0060,03156,2,,423,WGE,SIIRT,SMESD        SRT   LT111430VDHW N37543840E041525510    N37543840E041525510E0060031562  423WGESIIRT                         ,S,Simulation application continuation,SMESD        SRT   LT2S    UN                                             E005903156                                       
S,MES,D,,,,,SSB,VI,11240,VDHW,N28233746,E077423064,,N28233746,E077423064,E0010,00702,2,,596,WGE,SIKANDARABAD,SMESD        SSB   VI111240VDHW N28233746E077423064    N28233746E077423064E0010007022  596WGESIKANDARABAD                  ,S,Simulation application continuation,SMESD        SSB   VI2S    UN                                             E001200702                                       
S,MES,D,,,,,SUL,OR,11700,VDHW,N35344640,E045172410,,N35344640,E045172410,E0040,02500,2,,252,WGE,SULAIMANIYAH,SMESD        SUL   OR111700VDHW N35344640E045172410    N35344640E045172410E0040025002  252WGESULAIMANIYAH                  ,S,Simulation application continuation,SMESD        SUL   OR2S    UY                                             E005302500                                       
S,MES,D,,,,,SUR,OO,11750,VDUW,N22324790,E059292970,,N22324790,E059292970,E0010,00153,2,,,WGE,SUR,SMESD        SUR   OO111750VDUW N22324790E059292970    N22324790E059292970E0010001532     WGESUR                           ,S,Simulation application continuation,SMESD        SUR   OO2S    UN                                             E001400153                                       
S,MES,D,,,,,SUR,VA,11220,VDHW,N21064206,E072440957,,N21064206,E072440957,E0000,00061,2,,600,WGE,SURAT,SMESD        SUR   VA111220VDHW N21064206E072440957    N21064206E072440957E0000000612  600WGESURAT                         ,S,Simulation application continuation,SMESD        SUR   VA2S    UN                                             E000300061                                       
S,MES,D,,,,,SYT,LT,10920,TH,,,SYT,N39264520,E031222670,E0050,03222,2,,285,WGE,SIVRIHISAR (ESKISEHIR),SMESD        SYT   LT110920 TH                     SYT N39264520E031222670E0050032222  285WGESIVRIHISAR (ESKISEHIR)        ,S,Simulation application continuation,SMESD        SYT   LT2S    UN                                             E0059                                            
S,MES,D,,,,,SYT,VG,11640,VDHW,N24574775,E091514206,,N24574775,E091514206,W0010,00074,2,,,WGE,SYLHET,SMESD        SYT   VG111640VDHW N24574775E091514206    N24574775E091514206W0010000742     WGESYLHET                        ,S,Simulation application continuation,SMESD        SYT   VG2S    UY                                             W000400074                                       
S,MES,D,,,,,SYZ,OI,11780,VDHW,N29322460,E052351960,,N29322460,E052351960,E0030,04889,2,,,WGE,SHIRAZ,SMESD        SYZ   OI111780VDHW N29322460E052351960    N29322460E052351960E0030048892     WGESHIRAZ                        ,S,Simulation application continuation,SMESD        SYZ   OI2S    UN                                             E0033                                            
