record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,EEU,D,,,,,ORN,UW,11360,VDHW,N51475130,E055271230,,N51475130,E055271230,E0110,00400,2,,383,WGE,ORENBURG,SEEUD        ORN   UW111360VDHW N51475130E055271230    N51475130E055271230E0110004002  383WGEORENBURG                      ,S,Simulation application continuation,SEEUD        ORN   UW2S    UN                                             E012000400                                       ,1,cont#2_1_123
S,EEU,D,,,,,ORS,UM,11040,VDH,N54271460,E030202060,,N54271460,E030202060,E0100,00700,2,,411,WGE,ORSHA,SEEUD        ORS   UM111040VDH  N54271460E030202060    N54271460E030202060E0100007002  411WGEORSHA                         ,S,Simulation application continuation,SEEUD        ORS   UM2S    UN                                             E009800700                                       ,1,cont#2_1_123
S,EEU,D,,,,,PCT,LH,11475,VTU,N47225340,E017292670,,N47225340,E017292670,E0050,00525,0,,386,WGE,PAPA,SEEUD        PCT   LH111475VTU  N47225340E017292670    N47225340E017292670E0050005250  386WGEPAPA                          ,S,Simulation application continuation,SEEUD        PCT   LH2S    UN                                             E0054                                            ,1,cont#2_1_123
S,EEU,D,,,,,PDV,LB,11490,VDH,N42031230,E024523470,,N42031230,E024523470,E0060,00600,2,,381,WGE,PLOVDIV,SEEUD        PDV   LB111490VDH  N42031230E024523470    N42031230E024523470E0060006002  381WGEPLOVDIV                       ,S,Simulation application continuation,SEEUD        PDV   LB2S    UU                                             E005800600                                       ,3,"station_declination,primary_1_123,cont#2_1_123"
S,EEU,D,,,,,PKK,UH,11370,VDHW,N53114110,E158260590,,N53114110,E158260590,W0070,00098,2,,,WGE,YELIZOVO,SEEUD        PKK   UH111370VDHW N53114110E158260590    N53114110E158260590W0070000982     WGEYELIZOVO                      ,S,Simulation application continuation,SEEUD        PKK   UH2S    UN                                             W007500098                                       ,1,cont#2_1_123
S,EEU,D,,,,,PPD,LZ,11210,VDH,N49035280,E020210040,,N49035280,E020210040,E0060,02382,2,,427,WGE,TATRY,SEEUD        PPD   LZ111210VDH  N49035280E020210040    N49035280E020210040E0060023822  427WGETATRY                         ,S,Simulation application continuation,SEEUD        PPD   LZ2S    UN                                             E006202382                                       ,1,cont#2_1_123
S,EEU,D,,,,,PTB,LH,11710,VDH,N47090800,E018443200,,N47090800,E018443200,E0050,00430,2,,349,WGE,PUSZTASZABOLCS,SEEUD        PTB   LH111710VDH  N47090800E018443200    N47090800E018443200E0050004302  349WGEPUSZTASZABOLCS                ,S,Simulation application continuation,SEEUD        PTB   LH2S    UN                                             E005600430                                       ,1,cont#2_1_123
S,EEU,D,,,,,PTG,UN,11340,VDHW,N61355590,E090004800,,N61355550,E090004800,E0080,00200,2,,,WGE,PODKAMENNAYA TUNGUSKA,SEEUD        PTG   UN111340VDHW N61355590E090004800    N61355550E090004800E0080002002     WGEPODKAMENNAYA TUNGUSKA         ,S,Simulation application continuation,SEEUD        PTG   UN2S    UN                                             E007400200                                       ,1,cont#2_1_123
S,EEU,D,,,,,PTZ,UL,10925,VDHW,N61531550,E034093970,,N61531550,E034093970,E0140,00200,2,,,WGE,PETROZAVODSK,SEEUD        PTZ   UL110925VDHW N61531550E034093970    N61531550E034093970E0140002002     WGEPETROZAVODSK                  ,S,Simulation application continuation,SEEUD        PTZ   UL2S    UN                                             E014300200                                       ,3,"station_declination,primary_1_123,cont#2_1_123"
S,EEU,D,,,,,PUD,ZS,11690,VDHW,N31101800,E121470000,,N31101800,E121470000,W0060,00049,2,,441,WGE,PUDONG,SEEUD        PUD   ZS111690VDHW N31101800E121470000    N31101800E121470000W0060000492  441WGEPUDONG                        ,S,Simulation application continuation,SEEUD        PUD   ZS2S    UN                                             W006600049                                       ,1,cont#2_1_123
S,EEU,D,,,,,PWK,UH,11000,VDHW,N69480870,E170353060,,N69480870,E170353060,W0040,00001,2,,521,WGE,PEVEK,SEEUD        PWK   UH111000VDHW N69480870E170353060    N69480870E170353060W0040000012  521WGEPEVEK                         ,S,Simulation application continuation,SEEUD        PWK   UH2S    UN                                             W005700001                                       ,1,cont#2_1_123
S,EEU,D,,,,,RDO,EP,11385,VDH,N51235990,E021155660,,N51235990,E021155660,E0070,00600,2,,378,WGE,RADOM (WARSAW),SEEUD        RDO   EP111385VDH  N51235990E021155660    N51235990E021155660E0070006002  378WGERADOM (WARSAW)                ,S,Simulation application continuation,SEEUD        RDO   EP2S    UN                                             E006800600                                       ,1,cont#2_1_123
S,EEU,D,,,,,RG,UW,11230,VDH,N54322220,E055531300,,N54322220,E055531300,E0130,00492,2,,442,WGE,UFA,SEEUD        RG    UW111230VDH  N54322220E055531300    N54322220E055531300E0130004922  442WGEUFA                           ,S,Simulation application continuation,SEEUD        RG    UW2S    UU                                             E013800492                                       ,1,cont#2_1_123
S,EEU,D,,,,,RIA,EV,11400,VDHW,N56551510,E023575470,,N56551510,E023575470,E0100,00100,2,,442,WGE,RIGA,SEEUD        RIA   EV111400VDHW N56551510E023575470    N56551510E023575470E0100001002  442WGERIGA                          ,S,Simulation application continuation,SEEUD        RIA   EV2S    UN                                             E008900100                                       ,1,cont#2_1_123
S,EEU,D,,,,,RKN,UE,11580,VDHW,N68443600,E161203600,,N68443600,E161203600,W0100,00098,2,,,WGE,CHERSKY,SEEUD        RKN   UE111580VDHW N68443600E161203600    N68443600E161203600W0100000982     WGECHERSKY                       ,S,Simulation application continuation,SEEUD        RKN   UE2S    UN                                             W009900098                                       ,1,cont#2_1_123
S,EEU,D,,,,,RKZ,ZU,11350,VDHW,N29211800,E089161800,,N29211800,E089161800,E0000,12484,2,,578,WGE,RIKAZE,SEEUD        RKZ   ZU111350VDHW N29211800E089161800    N29211800E089161800E0000124842  578WGERIKAZE                        ,S,Simulation application continuation,SEEUD        RKZ   ZU2S    UN                                             E000212484                                       ,1,cont#2_1_123
S,EEU,D,,,,,RUD,EP,11510,VDHW,N52495000,E023422600,,N52495000,E023422600,E0060,00600,2,,343,WGE,SKUPOWO,SEEUD        RUD   EP111510VDHW N52495000E023422600    N52495000E023422600E0060006002  343WGESKUPOWO                       ,S,Simulation application continuation,SEEUD        RUD   EP2S    UN                                             E007700600                                       ,1,cont#2_1_123
S,EEU,D,,,,,SAO,UU,11630,VDHW,N55043100,E033182800,,N55043100,E033182800,E0100,00886,2,,340,WGE,SAFONOVO,SEEUD        SAO   UU111630VDHW N55043100E033182800    N55043100E033182800E0100008862  340WGESAFONOVO                      ,S,Simulation application continuation,SEEUD        SAO   UU2S    UN                                             E010700886                                       ,1,cont#2_1_123
S,EEU,D,,,,,SCE,EP,11475,VDH,N53354350,E014525340,,N53354350,E014525340,E0050,00100,2,,386,WGE,SZCZECIN,SEEUD        SCE   EP111475VDH  N53354350E014525340    N53354350E014525340E0050001002  386WGESZCZECIN                      ,S,Simulation application continuation,SEEUD        SCE   EP2S    UN                                             E005600100                                       ,1,cont#2_1_123
S,EEU,D,,,,,SCV,LR,11230,VDHW,N47402040,E026213900,,N47402040,E026213900,E0070,01300,2,,539,WGE,SUCEAVA,SEEUD        SCV   LR111230VDHW N47402040E026213900    N47402040E026213900E0070013002  539WGESUCEAVA                       ,S,Simulation application continuation,SEEUD        SCV   LR2S    UN                                             E007001300                                       ,1,cont#2_1_123
S,EEU,D,,,,,SER,ZM,11690,VDHW,N47384110,E106490870,,N47384110,E106490870,W0050,04528,2,,469,WGE,SERGELEN,SEEUD        SER   ZM111690VDHW N47384110E106490870    N47384110E106490870W0050045282  469WGESERGELEN                      ,S,Simulation application continuation,SEEUD        SER   ZM2S    UN                                             W005504528                                       ,1,cont#2_1_123
S,EEU,D,,,,,SEY,ZY,11410,VDHW,N41383000,E123284200,,N41383000,E123284200,W0080,00194,2,,421,WGE,SHENYANG,SEEUD        SEY   ZY111410VDHW N41383000E123284200    N41383000E123284200W0080001942  421WGESHENYANG                      ,S,Simulation application continuation,SEEUD        SEY   ZY2S    UN                                             W009700194                                       ,1,cont#2_1_123
S,EEU,D,,,,,SH,US,11330,VDUW,N66351710,E066362850,,N66351710,E066362850,E0230,00200,2,,,WGE,SALEKHARD,SEEUD        SH    US111330VDUW N66351710E066362850    N66351710E066362850E0230002002     WGESALEKHARD                     ,S,Simulation application continuation,SEEUD        SH    US2S    UN                                             E024500200                                       ,1,cont#2_1_123
S,EEU,D,,,,,SHK,ZG,11590,VDHW,N22294800,E113541200,,N22294800,E113541200,W0020,01112,2,,412,WGE,SHEKOU,SEEUD        SHK   ZG111590VDHW N22294800E113541200    N22294800E113541200W0020011122  412WGESHEKOU                        ,S,Simulation application continuation,SEEUD        SHK   ZG2S    UN                                             W003301112                                       ,3,"dme_elevation,primary_1_123,cont#2_1_123"
S,EEU,D,,,,,SIE,EP,11470,VDHW,N52091900,E022120300,,N52091900,E022120300,E0050,00600,2,,413,WGE,SIEDLCE,SEEUD        SIE   EP111470VDHW N52091900E022120300    N52091900E022120300E0050006002  413WGESIEDLCE                       ,S,Simulation application continuation,SEEUD        SIE   EP2S    UN                                             E007200600                                       ,1,cont#2_1_123
S,EEU,D,,,,,SLV,UK,11330,VDHW,N50111250,E029341250,,N50111250,E029341250,E0070,00671,2,,325,WGE,SOLOVIIVKA,SEEUD        SLV   UK111330VDHW N50111250E029341250    N50111250E029341250E0070006712  325WGESOLOVIIVKA                    ,S,Simulation application continuation,SEEUD        SLV   UK2S    UN                                             E0082                                            ,1,cont#2_1_123
S,EEU,D,,,,,SMK,UA,11300,VDHW,N42222040,E069263060,,N42222040,E069263060,E0060,01400,2,,487,WGE,SHYMKENT,SEEUD        SMK   UA111300VDHW N42222040E069263060    N42222040E069263060E0060014002  487WGESHYMKENT                      ,S,Simulation application continuation,SEEUD        SMK   UA2S    UN                                             E006101400                                       ,1,cont#2_1_123
S,EEU,D,,,,,SOF,LB,11260,VDH,N42415320,E023232180,,N42415320,E023232180,E0050,01800,2,,329,WGE,SOFIA,SEEUD        SOF   LB111260VDH  N42415320E023232180    N42415320E023232180E0050018002  329WGESOFIA                         ,S,Simulation application continuation,SEEUD        SOF   LB2S    UU                                             E0057                                            ,1,cont#2_1_123
S,EEU,D,,,,,SPB,UL,11340,VDHW,N59482480,E030162870,,N59482510,E030162900,E0110,00100,2,,386,WGE,ST PETERSBURG,SEEUD        SPB   UL111340VDHW N59482480E030162870    N59482510E030162900E0110001002  386WGEST PETERSBURG                 ,S,Simulation application continuation,SEEUD        SPB   UL2S    UN                                             E012000100                                       ,1,cont#2_1_123
S,EEU,D,,,,,SQH,ZU,11450,VDHW,N32273000,E080033600,,N32273000,E080033600,E0010,14085,2,,600,WGE,SHIQUANHE,SEEUD        SQH   ZU111450VDHW N32273000E080033600    N32273000E080033600E0010140852  600WGESHIQUANHE                     ,S,Simulation application continuation,SEEUD        SQH   ZU2S    UY                                             E001814085                                       ,1,cont#2_1_123
S,EEU,D,,,,,STJ,LR,11320,VDHW,N44550680,E025583730,,N44550680,E025583730,E0050,00600,2,,321,WGE,STREJNIC,SEEUD        STJ   LR111320VDHW N44550680E025583730    N44550680E025583730E0050006002  321WGESTREJNIC                      ,S,Simulation application continuation,SEEUD        STJ   LR2S    UN                                             E006400600                                       ,6,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,primary_1_123,cont#2_1_123"
S,EEU,D,,,,,STW,UR,11490,VDHW,N45062890,E042070070,,N45062890,E042070070,E0080,01500,2,,267,WGE,SHPAKOVSKOYE,SEEUD        STW   UR111490VDHW N45062890E042070070    N45062890E042070070E0080015002  267WGESHPAKOVSKOYE                  ,S,Simulation application continuation,SEEUD        STW   UR2S    UN                                             E008101500                                       ,1,cont#2_1_123
S,EEU,D,,,,,SUW,EP,11770,VDHW,N54041100,E022540100,,N54041100,E022540100,E0060,00600,2,,409,WGE,SUWALKI,SEEUD        SUW   EP111770VDHW N54041100E022540100    N54041100E022540100E0060006002  409WGESUWALKI                       ,S,Simulation application continuation,SEEUD        SUW   EP2S    UN                                             E007800600                                       ,1,cont#2_1_123
S,EEU,D,,,,,SWA,ZG,11260,VDHW,N23262400,E116460000,,N23262400,E116460000,W0040,00033,2,,,WGE,SHANTOU,SEEUD        SWA   ZG111260VDHW N23262400E116460000    N23262400E116460000W0040000332     WGESHANTOU                       ,S,Simulation application continuation,SEEUD        SWA   ZG2S    UN                                             W0039                                            ,2,"station_declination,primary_1_123"
